"id","contains_ids/id","level","comments","is_active","source_id/id","system"
hc_base.subs_code_3087006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3131000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3136005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3142009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3145006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3151001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3155005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3161008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3167007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3187008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3193000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3197004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3209002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3212004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3232003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3273002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3300001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3318003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3325005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3340007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3342004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3378009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3379001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3411008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3455002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3466009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3492002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3493007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3495000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3501003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3532002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3555004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3579002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3581000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3592004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3597005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3601005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3617004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3648007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3684000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3692009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3702007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3718001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3730007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3742002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3757009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3792001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3793006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3800009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3807007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3811001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3812008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3816006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3823007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3829006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3834005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3848005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3849002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3854006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3874004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3892007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3896005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3897001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3906002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3930000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3932008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3941003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3945007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3958008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3961009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3976001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_3983008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4014000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4024008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4025009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4043008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4048004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4076007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4077003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4091009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4115002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4137009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4167003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4169000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4182008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4200007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4203009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4217000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4218005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4231000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4255005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4289006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4290002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4314009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4334005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4342006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4353000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4355007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4370008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4393002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4401009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4413004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4425001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4435007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4437004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4471008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4480008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4509009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4518006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4534009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4540002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4546008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4555006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4564001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4567008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4582003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4591004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4616002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4629002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4635002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4656000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4681002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4693006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4706000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4714006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4728000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4731004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4761007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4762000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4777008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4780009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4786003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4789005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4814001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4825005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4832001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4844003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4864008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4872005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4878009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4882006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4889002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4933007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4940008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4955004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4962008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4963003_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_4986005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5004004_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5007006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5024000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5031001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5040002_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5043000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5045007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5059000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5060005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5064001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5081005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5094007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5098005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5109006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5142007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5160007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5163009_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5167005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5172001_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5179005_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5206007_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5220000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5226006_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5250008_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_5252000_hc_vs_substance_code,,,,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
