id,"code","name","definition","contains_id/id","level","comments","is_active","source_id/id","system"
hc_base.part_role_309353007,"309353007","Reproductive endocrinologist (occupation)","Reproductive endocrinologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309354001,"309354001","Thyroidologist (occupation)","Thyroidologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309355000,"309355000","Clinical geneticist (occupation)","Clinical geneticist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309356004,"309356004","Clinical cytogeneticist (occupation)","Clinical cytogeneticist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309357008,"309357008","Clinical molecular geneticist (occupation)","Clinical molecular geneticist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309358003,"309358003","Genitourinary medicine physician (occupation)","Genitourinary medicine physician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309359006,"309359006","Palliative care physician (occupation)","Palliative care physician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309360001,"309360001","Rehabilitation physician (occupation)","Rehabilitation physician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309361002,"309361002","Child and adolescent psychiatrist (occupation)","Child and adolescent psychiatrist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309362009,"309362009","Forensic psychiatrist (occupation)","Forensic psychiatrist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309363004,"309363004","Liaison psychiatrist (occupation)","Liaison psychiatrist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309364005,"309364005","Psychogeriatrician (occupation)","Psychogeriatrician (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309365006,"309365006","Psychiatrist for mental handicap (occupation)","Psychiatrist for mental handicap (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309366007,"309366007","Rehabilitation psychiatrist (occupation)","Rehabilitation psychiatrist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309367003,"309367003","Obstetrician and gynecologist (occupation)","Obstetrician and gynecologist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309368008,"309368008","Breast surgeon (occupation)","Breast surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309369000,"309369000","Cardiothoracic surgeon (occupation)","Cardiothoracic surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309371000,"309371000","Cardiac surgeon (occupation)","Cardiac surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309372007,"309372007","Ear, nose and throat surgeon (occupation)","Ear, nose and throat surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309373002,"309373002","Endocrine surgeon (occupation)","Endocrine surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309374008,"309374008","Thyroid surgeon (occupation)","Thyroid surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309375009,"309375009","Pituitary surgeon (occupation)","Pituitary surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309376005,"309376005","Gastrointestinal surgeon (occupation)","Gastrointestinal surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309377001,"309377001","General gastrointestinal surgeon (occupation)","General gastrointestinal surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309378006,"309378006","Upper gastrointestinal surgeon (occupation)","Upper gastrointestinal surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309379003,"309379003","Colorectal surgeon (occupation)","Colorectal surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309380000,"309380000","Hand surgeon (occupation)","Hand surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309381001,"309381001","Hepatobiliary surgeon (occupation)","Hepatobiliary surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309382008,"309382008","Ophthalmic surgeon (occupation)","Ophthalmic surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309383003,"309383003","Pediatric surgeon (occupation)","Pediatric surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309384009,"309384009","Pancreatic surgeon (occupation)","Pancreatic surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309385005,"309385005","Transplant surgeon (occupation)","Transplant surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309386006,"309386006","Trauma surgeon (occupation)","Trauma surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309388007,"309388007","Vascular surgeon (occupation)","Vascular surgeon (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309389004,"309389004","Medical practitioner grade (occupation)","Medical practitioner grade (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309390008,"309390008","Hospital consultant (occupation)","Hospital consultant (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309391007,"309391007","Visiting specialist registrar (occupation)","Visiting specialist registrar (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309392000,"309392000","Research registrar (occupation)","Research registrar (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309393005,"309393005","General practitioner grade (occupation)","General practitioner grade (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309394004,"309394004","General practitioner principal (occupation)","General practitioner principal (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309395003,"309395003","Hospital specialist (occupation)","Hospital specialist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309396002,"309396002","Associate specialist (occupation)","Associate specialist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309397006,"309397006","Research fellow (occupation)","Research fellow (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309398001,"309398001","AHP - Allied Health Professional","AHP - Allied Health Professional","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309399009,"309399009","Hospital-based dietitian (occupation)","Hospital-based dietitian (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309400002,"309400002","Domiciliary physiotherapist (occupation)","Domiciliary physiotherapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309401003,"309401003","General practitioner-based physiotherapist (occupation)","General practitioner-based physiotherapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309402005,"309402005","Hospital-based physiotherapist (occupation)","Hospital-based physiotherapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309403000,"309403000","Private physiotherapist (occupation)","Private physiotherapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309404006,"309404006","Physiotherapy assistant","Physiotherapy assistant","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309409001,"309409001","Hospital-based speech and language therapist (occupation)","Hospital-based speech and language therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309410006,"309410006","Arts therapist (occupation)","Arts therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309411005,"309411005","Dance therapist (occupation)","Dance therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309412003,"309412003","Music therapist (occupation)","Music therapist (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309413008,"309413008","Renal dietitian (occupation)","Renal dietitian (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309414002,"309414002","Liver dietitian (occupation)","Liver dietitian (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
hc_base.part_role_309415001,"309415001","Oncology dietitian (occupation)","Oncology dietitian (occupation)","","","","","base.snomed","http://hl7.org/fhir/ValueSet/participant-role"
