id,"code","name","definition","source_id/id","system","contains_id/id","level","level_name"
hc_patient.species_107216006,"107216006","gymnophiona","Order Gymnophiona (organism)","base.snomed","http://snomed.info",hc_patient.species_422289009,12,"Order"
hc_patient.species_107226004,"107226004","frog or toad","Order Salientia (organism)","base.snomed","http://snomed.info",hc_patient.species_422289009,12,"Order"
hc_patient.species_710268003,"710268003","arguloida","Order Arguloida (organism)","base.snomed","http://snomed.info",hc_patient.species_710267008,12,"Order"
hc_patient.species_421846002,"421846002","shrimp","Suborder Dendrobranchiata (organism) aka prawn","base.snomed","http://snomed.info",hc_patient.species_106875001,13,"Suborder"
hc_patient.species_422165009,"422165009","pleocyemata","Suborder Pleocyemata (organism) Includes boxer shrimp, crab, lobster, crayfish, true shrimp","base.snomed","http://snomed.info",hc_patient.species_106875001,13,"Suborder"
hc_patient.species_444892007,"444892007","oscines","Suborder Oscines (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,13,"Suborder"
hc_patient.species_327771000009100,"327771000009100","iguana","Suborder Iguania (organism)","base.snomed","http://snomed.info",hc_patient.species_107241004,13,"Suborder"
hc_patient.species_2773008,"2773008","lizard","Lizard (organism) aka Suborder sauria - lizard","base.snomed","http://snomed.info",hc_patient.species_107261005,13,"Suborder"
hc_patient.species_107280007,"107280007","snake","Suborder Serpentes (organism)","base.snomed","http://snomed.info",hc_patient.species_107261005,13,"Suborder"
hc_patient.species_421297000,"421297000","circular-seamed fly","Suborder Brachycera (organism) aka muscoid fly, short-horned fly","base.snomed","http://snomed.info",hc_patient.species_367378007,13,"Suborder"
hc_patient.species_106778005,"106778005","cyclorrhapha","Suborder cyclorrhapha - syrphid, muscoid AND/OR louse fly (organism)","base.snomed","http://snomed.info",hc_patient.species_367378007,13,"Suborder"
hc_patient.species_106792004,"106792004","nematocera","Suborder Nematocera (organism) syrphid, muscoid AND/OR louse fly","base.snomed","http://snomed.info",hc_patient.species_367378007,13,"Suborder"
hc_patient.species_388482000,"388482000","caniformia","Suborder Caniformia (organism) aka pinnipedia","base.snomed","http://snomed.info",hc_patient.species_388071002,13,"Suborder"
hc_patient.species_388616002,"388616002","feliformia","Suborder Feliformia (organism)","base.snomed","http://snomed.info",hc_patient.species_388071002,13,"Suborder"
hc_patient.species_392126001,"392126001","anomaluromorpha","Suborder Anomaluromorpha (organism)","base.snomed","http://snomed.info",hc_patient.species_388077003,13,"Suborder"
hc_patient.species_392127005,"392127005","hystricognatha","Suborder Hystricognatha (organism)","base.snomed","http://snomed.info",hc_patient.species_388077003,13,"Suborder"
hc_patient.species_392125002,"392125002","myomorpha","Suborder Myomorpha (organism)","base.snomed","http://snomed.info",hc_patient.species_388077003,13,"Suborder"
hc_patient.species_392135008,"392135008","sciuravida","Suborder Sciuravida (organism)","base.snomed","http://snomed.info",hc_patient.species_388077003,13,"Suborder"
hc_patient.species_392136009,"392136009","sciuromorpha","Suborder Sciuromorpha (organism)","base.snomed","http://snomed.info",hc_patient.species_388077003,13,"Suborder"
hc_patient.species_422123003,"422123003","water flea","Suborder Cladocera (organism)","base.snomed","http://snomed.info",hc_patient.species_421475000,13,"Suborder"
hc_patient.species_420975000,"420975000","crab","Infraorder Brachyura (organism) aka short-tailed crab, true crab","base.snomed","http://snomed.info",hc_patient.species_106875001,14,"Infraorder"
hc_patient.species_421330002,"421330002","alethinophidia","Infraorder Alethinophidia (organism)","base.snomed","http://snomed.info",hc_patient.species_107280007,14,"Infraorder"
hc_patient.species_421345009,"421345009","scolecophidia","Infraorder Scolecophidia (organism)","base.snomed","http://snomed.info",hc_patient.species_107280007,14,"Infraorder"
hc_patient.species_392131004,"392131004","hystricognathi","Infraorder Hystricognathi (organism)","base.snomed","http://snomed.info",hc_patient.species_392127005,14,"Infraorder"
hc_patient.species_421033006,"421033006","muscomorpha","Infraorder Muscomorpha (organism)","base.snomed","http://snomed.info",hc_patient.species_421297000,14,"Infraorder"
hc_patient.species_420284007,"420284007","stratiomyomorpha","Infraorder Stratiomyomorpha (organism)","base.snomed","http://snomed.info",hc_patient.species_421297000,14,"Infraorder"
hc_patient.species_420266005,"420266005","tabanomorpha","Infraorder Tabanomorpha (organism)","base.snomed","http://snomed.info",hc_patient.species_421297000,14,"Infraorder"
hc_patient.species_421859005,"421859005","anomopoda","Infraorder Anomopoda (organism)","base.snomed","http://snomed.info",hc_patient.species_422123003,14,"Infraorder"
hc_patient.species_422019008,"422019008","spider crab","Superfamily Majoidea (organism)","base.snomed","http://snomed.info",hc_patient.species_420975000,15,"Superfamily"
hc_patient.species_107275003,"107275003","tropical worm lizards","Family Amphisbaenidae (organism) aka amphisbaenids","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107276002,"107276002","anguidae","Family Anguidae (organism) Includes alligator lizard, anguid lizard, anguid, galliwasp, glass lizard","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107271007,"107271007","cordylidae","Family Cordylidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107263008,"107263008","gekkonidae family","Family Gekkonidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107272000,"107272000","gerrhosauridae","Family Gerrhosauridae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107277006,"107277006","venomous lizard","Family Helodermatidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107274004,"107274004","lacertidae","Family Lacertidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107279009,"107279009","lanthanotidae","Family Lanthanotidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107264002,"107264002","pygopodidae","Family Pygopodidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107270008,"107270008","scincidae","Family Scincidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107266000,"107266000","shinisauridae","Family Shinisauridae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107273005,"107273005","teiidae","Family Teiidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107278001,"107278001","varanidae","Family Varanidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_107269007,"107269007","xantusidae","Family Xantusidae (organism)","base.snomed","http://snomed.info",hc_patient.species_2773008,16,"Family"
hc_patient.species_243678009,"243678009","crayfish","Crayfish (organism)","base.snomed","http://snomed.info",hc_patient.species_106875001,16,"Family"
hc_patient.species_9907001,"9907001","lobster","Lobster (organism) aka Family Nephropidae, Family Homaridae","base.snomed","http://snomed.info",hc_patient.species_106875001,16,"Family"
hc_patient.species_257541008,"257541008","prawn","Prawn (organism)","base.snomed","http://snomed.info",hc_patient.species_106875001,16,"Family"
hc_patient.species_106951000,"106951000","leporidae","Family Leporidae (organism) Includes rabbit, hare, pika","base.snomed","http://snomed.info",hc_patient.species_106950004,16,"Family"
hc_patient.species_106952007,"106952007","ochotonidae","Family Ochotonidae (organism) Includes pika, mouse hare, conie","base.snomed","http://snomed.info",hc_patient.species_106950004,16,"Family"
hc_patient.species_107056003,"107056003","raptor","Family Accipitridae (organism) includes eagle, hawk, vulture, buzzard, kite","base.snomed","http://snomed.info",hc_patient.species_107041007,16,"Family"
hc_patient.species_107052001,"107052001","pochard","Family Anatidae (organism) aka aythya","base.snomed","http://snomed.info",hc_patient.species_107050009,16,"Family"
hc_patient.species_107064009,"107064009","meleagrididae","Family Meleagrididae (organism)","base.snomed","http://snomed.info",hc_patient.species_107059005,16,"Family"
hc_patient.species_107062008,"107062008","numididae","Family Numididae (organism)","base.snomed","http://snomed.info",hc_patient.species_107059005,16,"Family"
hc_patient.species_418544002,"418544002","odontophoridae","Family Odontophoridae (organism)","base.snomed","http://snomed.info",hc_patient.species_107059005,16,"Family"
hc_patient.species_107066006,"107066006","phasianidae","Family Phasianidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107059005,16,"Family"
hc_patient.species_107155002,"107155002","acanthisittidae","Family Acanthisittidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_447290003,"447290003","aegithinidae","Family Aegithinidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107159008,"107159008","alaudidae","Family Alaudidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107192002,"107192002","wood-swallow family","Family Artamidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107158000,"107158000","atrichornithidae","Family Atrichornithidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107189001,"107189001","bombycillidae","Family Bombycillidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107198003,"107198003","callaeatidae","Family Callaeatidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107176007,"107176007","campephagidae","Family Campephagidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_447293001,"447293001","cardinalidae","Family Cardinalidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107171002,"107171002","certhiidae","Family Certhiidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107179000,"107179000","cinclidae","Family Cinclidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107205004,"107205004","coerebidae","Family Coerebidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107147009,"107147009","conopophagidae","Family Conopophagidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_448262004,"448262004","corcoracidae","Family Corcoracidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107163001,"107163001","corvidae","Family Corvidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107149007,"107149007","cotingidae","Family Cotingidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107164007,"107164007","cracticidae","Family Cracticidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107161004,"107161004","dicruridae","Family Dicruridae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107191009,"107191009","dulidae","Family Dulidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_431012007,"431012007","emberizidae","Family Emberizidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_443051006,"443051006","estrildidae","Family Estrildidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
hc_patient.species_107143008,"107143008","eurylaimidae","Family Eurylaimidae (organism)","base.snomed","http://snomed.info",hc_patient.species_107142003,16,"Family"
